id,uuid,product_id,category_id,category_name,product_name,product_price,product_image,product_link,product_api_sold,product_web_sold,product_vists
93,cl9uh3osg005kupa0c77p5eoo,MLV566121430,MLV1000,"Electrónica, Audio y Video",Cable Hdmi 1.8 Metros Original Nuevo Full Hd 1800 ,2,http://http2.mlstatic.com/D_774920-MLV44977473999_022021-I.jpg,https://articulo.mercadolibre.com.ve/MLV-566121430-cable-hdmi-18-metros-original-nuevo-full-hd-1800-_JM,500,622,145
77,cl9uh3blw004oupa0aujgloah,MLV549292253,MLV5726,Electrodomésticos,Balanza Cocina 10 Kilos Kg Peso Digital Portatil Cocina Luz,4.95,http://http2.mlstatic.com/D_765334-MLV49183350647_022022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-549292253-balanza-cocina-10-kilos-kg-peso-digital-portatil-cocina-luz-_JM,500,619,291
109,cl9uh5mw5006kupa00dytrfq5,MLV566130507,MLV424985,Herramientas,Esmeril 4  Pulgadas Y Media Usa,30,http://http2.mlstatic.com/D_798190-MLV49325905619_032022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-566130507-esmeril-4-pulgadas-y-media-usa-_JM,500,615,939
79,cl9uh3d4z004supa0b0meb7ob,MLV708172073,MLV5726,Electrodomésticos,Filtro De Agua Purificador Para Griferia De Cocina ,6.99,http://http2.mlstatic.com/D_698501-MLV48752291100_012022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-708172073-filtro-de-agua-purificador-para-griferia-de-cocina-_JM,500,613,688
151,cl9un9clb0052up8ojmtvwke8,MLV557491832,MLV5726,Electrodomésticos,Calentador Eléctrico Termotronic Tienda Física,209.99,http://http2.mlstatic.com/D_701591-MLV46186765003_052021-I.jpg,https://articulo.mercadolibre.com.ve/MLV-557491832-calentador-electrico-termotronic-tienda-fisica-_JM,500,608,549
22,cl9ugqayh0016upb4j648lv6y,MLV580074154,MLV1071,Animales y Mascotas,Bebedero De Cerdo De 1/2 Pulgada Tipo Niple Acero Inoxidable,2,http://http2.mlstatic.com/D_904093-MLV51507585743_092022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-580074154-bebedero-de-cerdo-de-12-pulgada-tipo-niple-acero-inoxidable-_JM,500,608,54
13,cl9ugpyzj000oupb4kf6hm7kq,MLV552278127,MLV1747,Accesorios para Vehículos,Aceite Semi Sintetico Tek Star 15w40 Y 20w50. Importado,6,http://http2.mlstatic.com/D_947785-MLV46778161249_072021-I.jpg,https://articulo.mercadolibre.com.ve/MLV-552278127-aceite-semi-sintetico-tek-star-15w40-y-20w50-importado-_JM,500,607,395
37,cl9uh0hrd0020upa0jkb9mh7u,MLV702746271,MLV445811,"Arte, Papelería y Mercería",Talonario De Facturas En 5v Entrega En 24 Horas Minimo 2 Tal,5,http://http2.mlstatic.com/D_810977-MLV47747462565_102021-I.jpg,https://articulo.mercadolibre.com.ve/MLV-702746271-talonario-de-facturas-en-5v-entrega-en-24-horas-minimo-2-tal-_JM,500,605,183
11,cl9ugofa4000kupb4cgt5frkf,MLV704473454,MLV1747,Accesorios para Vehículos,Bujia Ford Explorer 4.6 Fx4 Mustang 2006 2007 2008 2009 2010,5.99,http://http2.mlstatic.com/D_621056-MLV51467212018_092022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-704473454-bujia-ford-explorer-46-fx4-mustang-2006-2007-2008-2009-2010-_JM,500,598,303
74,cl9uh37jy004iupa0z1uf1omi,MLV512509403,MLV5726,Electrodomésticos,Combo Calentador Termotronic Kit Instalacion Oferta,218,http://http2.mlstatic.com/D_771964-MLV46153079728_052021-I.jpg,https://articulo.mercadolibre.com.ve/MLV-512509403-combo-calentador-termotronic-kit-instalacion-oferta-_JM,500,588,623
87,cl9uh3k810058upa0m6zac5nu,MLV713412286,MLV1000,"Electrónica, Audio y Video",Adaptador Hdmi A Rca O Convertidor Hdmi A Rca 1080p ,5.99,http://http2.mlstatic.com/D_684574-MLV49557283335_042022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-713412286-adaptador-hdmi-a-rca-o-convertidor-hdmi-a-rca-1080p-_JM,500,586,676
23,cl9ugqbk70018upb4wgpnzlug,MLV496422443,MLV1071,Animales y Mascotas,Lever  Andis Para  Maquinas Afeitar Caninas Profesionales,16,http://http2.mlstatic.com/D_694467-MLV31249182925_062019-I.jpg,https://articulo.mercadolibre.com.ve/MLV-496422443-lever-andis-para-maquinas-afeitar-caninas-profesionales-_JM,500,581,35
110,cl9uh5nqa006mupa0rc9rmn7e,MLV580864464,MLV424985,Herramientas,Cuchilla Para Guadañadora Bellota 352425 Pesada,3.39,http://http2.mlstatic.com/D_860830-MLV51886025817_102022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-580864464-cuchilla-para-guadanadora-bellota-352425-pesada-_JM,500,579,143
125,cl9uh62wx007kupa0cy61sl5w,MLV567081901,MLV1499,Industrias,Maquina Detectora De Billetes Falsos Dolares Y Euros,68.99,http://http2.mlstatic.com/D_606338-MLV51507499475_092022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-567081901-maquina-detectora-de-billetes-falsos-dolares-y-euros-_JM,500,578,360
69,cl9uh32bu0048upa0o5hum3d1,MLV560500308,MLV1276,Deportes y Fitness,Kinesiotape Vendaje Neuromuscular Kinesiologicas 5cm X 5m ,4,http://http2.mlstatic.com/D_976061-MLV48504060204_122021-I.jpg,https://articulo.mercadolibre.com.ve/MLV-560500308-kinesiotape-vendaje-neuromuscular-kinesiologicas-5cm-x-5m-_JM,500,572,135
120,cl9uh5z0h007aupa0s3pwc7mt,MLV578622235,MLV1499,Industrias,Tapabocas 3 Capas Negras Caja De 50 Unidades Original,2.5,http://http2.mlstatic.com/D_714755-MLV51092187883_082022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-578622235-tapabocas-3-capas-negras-caja-de-50-unidades-original-_JM,500,570,330
68,cl9uh30zh0046upa03v336a5o,MLV700099045,MLV1500,Construcción,Toma Corriente  Doble Polarizado De Lujo Plata Troen ,3,http://http2.mlstatic.com/D_787201-MLV48252187431_112021-I.jpg,https://articulo.mercadolibre.com.ve/MLV-700099045-toma-corriente-doble-polarizado-de-lujo-plata-troen-_JM,500,565,156
107,cl9uh5khk006gupa01ai8kyfy,MLV560948583,MLV1246,Estética y Belleza,Pañales De Adulto Mimlot Talla M - Por Bulto,33,http://http2.mlstatic.com/D_806026-MLV51370476068_092022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-560948583-panales-de-adulto-mimlot-talla-m-por-bulto-_JM,500,565,154
24,cl9ugqdd8001aupb4a8zlebrg,MLV710893118,MLV445811,"Arte, Papelería y Mercería",Resaltador Highlighter Marcador Colores Pasteles Set X 6 ,2.09,http://http2.mlstatic.com/D_688151-MLV49403952536_032022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-710893118-resaltador-highlighter-marcador-colores-pasteles-set-x-6-_JM,500,563,724
64,cl9uh2xe1003yupa07eibht81,MLV712806035,MLV1144,Consolas y Videojuegos,Audífonos Micrófono Pc-900 Para Computadora Stereo Headset,2,http://http2.mlstatic.com/D_711290-MLV49447769334_032022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-712806035-audifonos-microfono-pc-900-para-computadora-stereo-headset-_JM,500,559,374
86,cl9uh3jef0056upa03sv7tmni,MLV710217071,MLV1000,"Electrónica, Audio y Video",Audifonos Inalámbricos Bluetooth P47 Microsd Micrófono,5.99,http://http2.mlstatic.com/D_836218-MLV51571500868_092022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-710217071-audifonos-inalambricos-bluetooth-p47-microsd-microfono-_JM,500,556,1912
141,cl9uh6ni2008iupa002dnfj4y,MLV556728419,MLV1430,"Ropa, Zapatos y Accesorios",Joggers De Caballero Basico Clothes #freedom,14.99,http://http2.mlstatic.com/D_797963-MLV50848211296_072022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-556728419-joggers-de-caballero-basico-clothes-freedom-_JM,500,556,1507
95,cl9uh58km005oupa0rz3eoqv0,MLV576077451,MLV1000,"Electrónica, Audio y Video",Pila Bateria Cr2032 3v  Litio Tianqiu Blister 10 Unidades,2.3,http://http2.mlstatic.com/D_721733-MLV45116082545_032021-I.jpg,https://articulo.mercadolibre.com.ve/MLV-576077451-pila-bateria-cr2032-3v-litio-tianqiu-blister-10-unidades-_JM,500,555,192
129,cl9uh66n1007uupa0g23igpf7,MLV573834555,MLV1499,Industrias,48 Llaveros Acrilicos Fotos Rectangular Publicidad,7.9,http://http2.mlstatic.com/D_739622-MLV44583578460_012021-I.jpg,https://articulo.mercadolibre.com.ve/MLV-573834555-48-llaveros-acrilicos-fotos-rectangular-publicidad-_JM,500,554,203
98,cl9uh5cjn005wupa0jafxhcbo,MLV706755483,MLV1246,Estética y Belleza,Orgasmatrón Masajeador Capilar Cabeza Antiestres Relajante ,2.16,http://http2.mlstatic.com/D_807096-MLV49891397439_052022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-706755483-orgasmatron-masajeador-capilar-cabeza-antiestres-relajante-_JM,500,552,251
43,cl9uh0ok2002cupa008778nha,MLV703603223,MLV1039,Cámaras y Accesorios,Memoria Micro Sd 16gb 100% Original Detal Y Mayor,2.99,http://http2.mlstatic.com/D_879934-MLV51884907357_102022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-703603223-memoria-micro-sd-16gb-100-original-detal-y-mayor-_JM,500,546,506
147,cl9uh6s3d008uupa0cn831l09,MLV475309351,MLV1430,"Ropa, Zapatos y Accesorios",Paraguas De Cartera,4.5,http://http2.mlstatic.com/D_858257-MLV51285133659_082022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-475309351-paraguas-de-cartera-_JM,500,541,420
15,cl9ugq0nq000supb4qyirdoof,MLV559841149,MLV1747,Accesorios para Vehículos,Conchas Biela Std 010 020 030 Aveo Corsa Optra Desing Cruze,10,http://http2.mlstatic.com/D_658149-MLV48494846483_122021-I.jpg,https://articulo.mercadolibre.com.ve/MLV-559841149-conchas-biela-std-010-020-030-aveo-corsa-optra-desing-cruze-_JM,500,541,332
149,cl9uh6tmk008yupa0t8e5b1f6,MLV475218168,MLV1430,"Ropa, Zapatos y Accesorios",Paraguas Sombrillas Grandes,5.5,http://http2.mlstatic.com/D_983598-MLV52129874922_102022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-475218168-paraguas-sombrillas-grandes-_JM,500,541,316
10,cl9ugoeh7000iupb4lph8sdcm,MLV566117489,MLV1747,Accesorios para Vehículos,Manilla Grand Vitara Compuerta Trasera Maletero 2.0 Xl5 Xl7,14.99,http://http2.mlstatic.com/D_883552-MLV51505748158_092022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-566117489-manilla-grand-vitara-compuerta-trasera-maletero-20-xl5-xl7-_JM,500,530,290
40,cl9uh0kr70026upa0ymfnm25p,MLV579039730,MLV445811,"Arte, Papelería y Mercería",Laminas De Papel Bond Blanco Base 20 Grande 66cm X96cm ,5.3,http://http2.mlstatic.com/D_707071-MLV46088449122_052021-I.jpg,https://articulo.mercadolibre.com.ve/MLV-579039730-laminas-de-papel-bond-blanco-base-20-grande-66cm-x96cm-_JM,500,528,208
128,cl9uh65xx007supa01bj9kcbm,MLV570192372,MLV1499,Industrias,Detector Billetes Falsos Banknote. Tienda Física,70,http://http2.mlstatic.com/D_642147-MLV48950972674_012022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-570192372-detector-billetes-falsos-banknote-tienda-fisica-_JM,500,524,184
44,cl9uh0pi6002eupa05xpijipf,MLV571531401,MLV1039,Cámaras y Accesorios,Aro De Luz Led 10 Pulgadas Tripode Ajustable+base+ Control ,18.9,http://http2.mlstatic.com/D_848340-MLV49325675328_032022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-571531401-aro-de-luz-led-10-pulgadas-tripode-ajustablebase-control-_JM,500,516,456
78,cl9uh3cdd004qupa0dxejhl85,MLV574839509,MLV5726,Electrodomésticos,Ventilador 10 Pulgadas Original Fortunne Al Mayor Y Al Detal,18.99,http://http2.mlstatic.com/D_723470-MLV44824117292_022021-I.jpg,https://articulo.mercadolibre.com.ve/MLV-574839509-ventilador-10-pulgadas-original-fortunne-al-mayor-y-al-detal-_JM,500,513,701
138,cl9uh6jiq008cupa0jnkdyhe0,MLV706721567,MLV3937,"Relojes, Joyas y Bisutería",Reloj Inteligente Smartwatch Bluetooth Android Y68.,5.99,http://http2.mlstatic.com/D_778443-MLV51736085117_092022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-706721567-reloj-inteligente-smartwatch-bluetooth-android-y68-_JM,500,506,1549
5,cl9ugoai70008upb4vs7nr8e6,MLV705325981,MLV1747,Accesorios para Vehículos,Filtro Aceite Acdelco Aveo Optra Corsa Astra Blazer Monza ,2.99,http://http2.mlstatic.com/D_602345-MLV52161770010_102022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-705325981-filtro-aceite-acdelco-aveo-optra-corsa-astra-blazer-monza-_JM,500,506,541
105,cl9uh5j12006cupa06j1e8edt,MLV542545689,MLV1246,Estética y Belleza,Termometro Digital Lcd Nevera Refrigerador Cava Acuario,2.5,http://http2.mlstatic.com/D_993232-MLV49204971869_022022-I.jpg,https://articulo.mercadolibre.com.ve/MLV-542545689-termometro-digital-lcd-nevera-refrigerador-cava-acuario-_JM,500,505,146
97,cl9uh5a5c005supa05i782v6i,MLV582061340,MLV1000,"Electrónica, Audio y Video","Rollo 50 Metros Cable Coaxial Rg6 Blanco, Inter, Movistar",10,http://http2.mlstatic.com/D_894310-MLV46957907095_082021-I.jpg,https://articulo.mercadolibre.com.ve/MLV-582061340-rollo-50-metros-cable-coaxial-rg6-blanco-inter-movistar-_JM,500,503,270
67,cl9uh30ak0044upa0vsvoh2y2,MLV570815498,MLV1500,Construcción,Tester Multimetro Digital Yaxun Yx 9205a+,9.99,http://http2.mlstatic.com/D_655469-MLV41395180301_042020-I.jpg,https://articulo.mercadolibre.com.ve/MLV-570815498-tester-multimetro-digital-yaxun-yx-9205a-_JM,500,502,758
